FIT101,LIT101, MV101,P101,P102, AIT201,AIT202,AIT203,FIT201,Attack
2.579188,860.4597,2,2,1,262.5609,8.390669,332.8634,2.4691,1
2.567979,860.6559,2,2,1,262.5609,8.390669,332.8634,2.4691,1
2.545559,860.2242,2,2,1,262.5609,8.392271,332.8634,2.467946,1
2.538513,860.2634,2,2,1,262.5609,8.392271,332.7096,2.466408,1
2.514813,860.4597,2,2,1,262.5609,8.393232,332.7096,2.466408,1
2.508087,860.342,2,2,1,262.5609,8.393232,332.7096,2.466408,1
2.491432,860.1064,2,2,1,262.5609,8.393232,332.5814,2.466408,1
2.476059,859.9102,2,2,1,262.5609,8.393232,332.5814,2.466024,1
2.458764,860.028,2,2,1,262.5609,8.390669,332.5814,2.463461,1
2.447234,860.2242,2,2,1,262.5609,8.390669,332.5814,2.463461,1
2.433783,859.8317,2,2,1,262.5609,8.390669,332.5814,2.463461,1
2.43026,859.6354,2,2,1,262.5609,8.390669,332.5814,2.463461,1
2.436985,859.1644,2,2,1,262.5609,8.390669,332.5814,2.463461,1
2.466451,859.4784,2,2,1,262.5609,8.390669,332.5814,2.463461,1
2.510009,859.3214,2,2,1,262.5609,8.390669,332.5814,2.465127,1
2.551965,858.9288,2,2,1,262.5609,8.390669,332.4532,2.465255,1
2.590398,858.9681,2,2,1,262.5609,8.390669,332.4532,2.465255,1
2.622426,858.8896,2,2,1,262.5609,8.392271,332.4532,2.465255,1
2.643244,859.5569,2,2,1,262.5609,8.392271,332.4532,2.465255,1
2.657656,859.6747,2,2,1,262.5609,8.392271,332.4532,2.465255,1
2.660539,859.7532,2,2,1,262.5609,8.392271,332.4532,2.462564,1
2.634917,859.2429,2,2,1,262.5609,8.395155,332.4532,2.462564,1
2.623387,859.4391,2,2,1,262.5609,8.395155,332.4532,2.462564,1
2.61634,859.3214,2,2,1,262.5609,8.395155,332.4532,2.462564,1
2.614419,859.7139,2,2,1,262.5609,8.395155,332.4532,2.462564,1
2.601608,859.5176,2,2,1,262.5609,8.395155,332.4019,2.462564,1
2.582391,859.8317,2,2,1,262.5609,8.395155,332.3507,2.465383,1
2.566377,859.7139,2,2,1,262.5609,8.395155,332.3507,2.465383,1
2.549082,859.7532,2,2,1,262.5609,8.395155,332.3507,2.465383,1
2.533068,859.6354,2,2,1,262.5609,8.395155,332.3507,2.465383,1
2.520257,859.7532,2,2,1,262.4648,8.395155,332.3507,2.465767,1
2.505525,859.6354,2,2,1,262.4648,8.395155,332.3507,2.466024,1
2.491112,859.7532,2,2,1,262.4648,8.395155,332.3507,2.466024,1
2.471896,859.7139,2,2,1,262.4648,8.395155,332.3507,2.466024,1
2.459085,860.0672,2,2,1,262.4648,8.395155,332.325,2.465255,1
2.44275,860.2242,2,2,1,262.4648,8.395155,332.1969,2.465255,1
2.433462,860.4597,2,2,1,262.4648,8.393553,332.1969,2.465255,1
2.425135,860.6167,2,2,1,262.4648,8.391951,332.1969,2.465255,1
2.425135,860.6167,2,2,1,262.4648,8.391951,332.1969,2.465255,1
2.444031,860.3027,2,2,1,262.4648,8.391951,332.1969,2.463461,1
2.497198,860.813,2,2,1,262.4648,8.391951,332.1969,2.463333,1
2.538513,860.499,2,2,1,262.4648,8.391951,332.1969,2.463333,1
2.581751,860.6559,2,2,1,262.4648,8.391951,332.1969,2.464614,1
2.618582,860.5382,2,2,1,262.4648,8.391951,332.1969,2.464614,1
2.649329,860.2634,2,2,1,262.4648,8.391951,332.1456,2.464614,1
2.655414,860.5382,2,2,1,262.4648,8.391951,332.0687,2.464614,1
2.658617,860.4205,2,2,1,262.4648,8.391951,332.0687,2.465767,1
2.651251,860.342,2,2,1,262.4648,8.391951,332.0687,2.465767,1
2.624988,859.9102,2,2,1,262.4648,8.391951,332.0687,2.465767,1
2.619543,860.1457,2,2,1,262.4648,8.391951,332.0687,2.464102,1
2.611536,860.2634,2,2,1,262.4648,8.390348,332.0687,2.463845,1
2.60449,859.9102,2,2,1,262.4648,8.388746,332.0687,2.463845,1
2.575986,860.1064,2,2,1,262.3686,8.388746,332.0687,2.463845,1
2.563495,860.028,2,2,1,262.3686,8.388746,331.8893,2.463845,1
2.548442,860.6167,2,2,1,262.3686,8.393553,331.8893,2.463589,1
2.53467,860.4597,2,2,1,262.3686,8.393553,331.8893,2.463589,1
2.513532,860.8522,2,2,1,262.3686,8.393553,331.8893,2.463589,1
2.505204,860.6559,2,2,1,262.3686,8.393553,331.8893,2.465255,1
2.485027,860.6167,2,2,1,262.3686,8.393232,331.8893,2.465383,1
2.4767,860.9307,2,2,1,262.3686,8.391951,331.8893,2.465383,1
2.45428,860.9307,2,2,1,262.3686,8.391951,331.8893,2.463461,1
2.444992,860.8915,2,2,1,262.3686,8.391951,331.8893,2.463461,1
2.425456,861.4018,2,2,1,262.3686,8.391951,331.8893,2.462564,1
2.420972,861.441,2,2,1,262.3686,8.391951,331.8893,2.462051,1
2.420972,861.0485,2,2,1,262.3686,8.393873,331.8893,2.462051,1
2.447875,861.127,2,2,1,262.3686,8.393873,331.8893,2.462051,1
2.499439,860.7345,2,2,1,262.3686,8.393873,331.8893,2.462051,1
2.499439,860.7345,2,2,1,262.3686,8.393873,331.8893,2.462051,1
2.537873,860.8522,2,2,1,262.3686,8.396437,331.8893,2.462051,1
2.58111,860.6559,2,2,1,262.3686,8.396437,331.8893,2.46077,1
2.61602,860.6167,2,2,1,262.3686,8.396437,331.8893,2.46077,1
2.6394,860.9307,2,2,1,262.3686,8.396437,331.8123,2.46077,1
2.652532,860.9307,2,2,1,262.3686,8.396437,331.8123,2.46077,1
2.656375,860.5382,2,2,1,262.3686,8.396437,331.8123,2.46077,1
2.639721,860.2242,2,2,1,262.3686,8.396437,331.6842,2.461539,1
2.626909,860.1064,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.620184,860.1457,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.613778,859.9494,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.601608,859.8709,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.583352,859.7139,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.572463,859.8317,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.556769,859.6354,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.53435,859.9494,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.518015,859.6354,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.499439,859.4391,2,2,1,262.3686,8.396437,331.6842,2.462564,1
2.482465,859.3214,2,2,1,262.3686,8.396437,331.5047,2.462307,1
2.462287,859.3607,2,2,1,262.3686,8.396437,331.5047,2.462307,1
2.451398,859.5176,2,2,1,262.3686,8.396437,331.5047,2.462307,1
2.433783,859.9102,2,2,1,262.3686,8.396437,331.4535,2.462307,1
2.428338,859.9102,2,2,1,262.3686,8.396437,331.4535,2.461923,1
2.428018,859.9494,2,2,1,262.3686,8.392271,331.4535,2.461923,1
2.428018,859.8317,2,2,1,262.3686,8.392271,331.4535,2.461923,1
2.472216,859.8709,2,2,1,262.3686,8.392271,331.4535,2.463204,1
2.526022,859.8317,2,2,1,262.3686,8.392271,331.4535,2.464742,1
2.578548,859.8317,2,2,1,262.3686,8.392271,331.4535,2.464742,1
2.608974,860.2634,2,2,1,262.3686,8.392271,331.4535,2.46282,1
2.633635,860.4205,2,2,1,262.3686,8.392271,331.4535,2.46282,1
2.643564,861.0093,2,2,1,262.3686,8.392271,331.4535,2.46282,1
2.644525,860.9307,2,2,1,262.3686,8.392271,331.4535,2.46282,1
2.641642,861.0878,2,2,1,262.3686,8.392271,331.4535,2.46282,1
2.624988,861.441,2,2,1,262.3686,8.392271,331.4535,2.46423,1
2.617942,861.4018,2,2,1,262.3686,8.392271,331.4535,2.46423,1
2.611536,861.0878,2,2,1,262.3686,8.392271,331.4535,2.463204,1
2.601928,861.4018,2,2,1,262.3686,8.392271,331.4535,2.462564,1
2.586555,861.5195,2,2,1,262.3686,8.392271,331.4535,2.46487,1
2.570541,862.0691,2,2,1,262.3686,8.392271,331.4535,2.46487,1
2.555168,862.2653,2,2,1,262.3686,8.392271,331.4535,2.46487,1
2.540435,862.4224,2,2,1,262.3686,8.392271,331.4535,2.46487,1
2.521859,862.6186,2,2,1,262.3686,8.392271,331.4535,2.463589,1
2.507126,862.3046,2,2,1,262.3686,8.392271,331.4535,2.461923,1
2.486308,861.9905,2,2,1,262.3686,8.392271,331.4535,2.461539,1
2.475098,862.3831,2,2,1,262.3686,8.392271,331.4535,2.461539,1
2.459405,862.2653,2,2,1,262.3686,8.392271,331.4535,2.46077,1
2.436985,862.4224,2,2,1,262.3686,8.392271,331.4535,2.46077,1
2.424174,862.1868,2,2,1,262.3686,8.392271,331.4535,2.46077,1
2.41937,862.3046,2,2,1,262.3686,8.392271,331.4535,2.46077,1
2.41937,862.2653,2,2,1,262.3686,8.392271,331.4535,2.463461,1
2.452679,862.5793,2,2,1,262.3686,8.392271,331.4535,2.463461,1
2.494635,862.2261,2,2,1,262.3686,8.392271,331.4535,2.463461,1
2.537232,862.5793,2,2,1,262.3686,8.392271,331.4535,2.463461,1
2.572142,862.1868,2,2,1,262.3686,8.392271,331.4535,2.463461,1
2.607373,862.3831,2,2,1,262.3686,8.392271,331.4535,2.463461,1
2.630753,862.5009,2,2,1,262.3686,8.392271,331.3509,2.463461,1
2.653172,862.2261,2,2,1,262.3686,8.392271,331.3509,2.463461,1
2.654133,862.4224,2,2,1,262.3686,8.392271,331.3509,2.462179,1
2.645806,862.0298,2,2,1,262.3686,8.392271,331.3509,2.462179,1
2.623707,862.3046,2,2,1,262.3686,8.392271,331.3509,2.462179,1
2.612818,862.1083,2,2,1,262.3686,8.392271,331.3509,2.462179,1
2.612818,862.5009,2,2,1,262.3686,8.392271,331.3509,2.462179,1
2.600967,862.3831,2,2,1,262.3686,8.392271,331.1971,2.462179,1
2.585274,862.6971,2,2,1,262.3686,8.392271,331.1971,2.462179,1
2.567979,862.4224,2,2,1,262.3686,8.392271,331.1971,2.462179,1
2.557089,862.4616,2,2,1,262.3686,8.393232,331.1971,2.462179,1
2.540755,862.3831,2,2,1,262.3686,8.395155,331.1971,2.462179,1
2.52314,862.2261,2,2,1,262.3686,8.395155,331.1971,2.462179,1
2.508407,862.5009,2,2,1,262.3686,8.395155,331.1971,2.462179,1
2.493034,862.4616,2,2,1,262.3686,8.395155,331.1971,2.462179,1
2.47702,862.2653,2,2,1,262.3686,8.395155,331.1971,2.46282,1
2.456202,862.1083,2,2,1,262.3686,8.395155,331.1971,2.46282,1
2.445953,862.2653,2,2,1,262.3686,8.395155,331.1971,2.463204,1
2.432822,862.0691,2,2,1,262.3686,8.395155,331.1971,2.463589,1
2.432822,862.0691,2,2,1,262.3686,8.395155,331.1971,2.463589,1
2.423213,861.7158,2,2,1,262.3686,8.393232,331.1971,2.463589,1
2.423213,862.0691,2,2,1,262.3686,8.393232,331.1971,2.463589,1
2.433783,861.598,2,2,1,262.3686,8.393232,331.0946,2.463589,1
2.487589,861.6373,2,2,1,262.3686,8.393232,331.0946,2.463589,1
2.531147,861.3232,2,2,1,262.3686,8.393232,331.0946,2.461667,1
2.573744,861.5195,2,2,1,262.3686,8.393232,331.0946,2.461667,1
2.601928,861.5195,2,2,1,262.3686,8.393232,331.0946,2.461667,1
2.636198,861.284,2,2,1,262.3686,8.393232,331.0946,2.461667,1
2.653172,861.441,2,2,1,262.3686,8.393232,331.0946,2.461667,1
2.663421,861.441,2,2,1,262.3686,8.393232,331.0946,2.461667,1
2.664062,861.284,2,2,1,262.3686,8.393232,331.0946,2.461667,1
2.628191,861.6373,2,2,1,262.3686,8.393232,331.0946,2.463589,1
2.620824,861.441,2,2,1,262.3686,8.392271,331.0946,2.463589,1
2.61538,861.6765,2,2,1,262.3686,8.392271,331.0946,2.465127,1
2.606732,861.284,2,2,1,262.3686,8.392271,331.0946,2.465127,1
2.582071,861.5195,2,2,1,262.3686,8.392271,331.0946,2.464742,1
2.564456,861.284,2,2,1,262.3686,8.392271,331.0946,2.463589,1
2.544919,861.598,2,2,1,262.3686,8.392271,331.0946,2.463589,1
2.529546,861.2448,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.508407,861.598,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.496237,861.441,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.478301,861.3232,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.461967,861.284,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.450437,861.2055,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.437626,861.5195,2,2,1,262.3686,8.392271,331.0946,2.46077,1
2.426737,861.4803,2,2,1,262.3686,8.392271,331.0946,2.460257,1
2.424815,861.6765,2,2,1,262.3686,8.392271,331.0946,2.460257,1
2.424815,861.912,2,2,1,262.3686,8.392271,331.0946,2.460257,1
2.462608,862.3831,2,2,1,262.3686,8.392271,331.0946,2.458719,1
2.509048,862.7756,2,2,1,262.3686,8.392271,331.0946,2.457822,1
2.547161,862.4224,2,2,1,262.3686,8.392271,331.0946,2.457822,1
2.589757,862.4616,2,2,1,262.3686,8.392271,331.0946,2.457822,1
2.626589,862.4224,2,2,1,262.3686,8.392271,331.0946,2.460385,1
2.648048,862.4616,2,2,1,262.3686,8.392271,331.0946,2.460385,1
2.657656,862.5009,2,2,1,262.3686,8.392271,331.0946,2.460385,1
2.646446,862.7756,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.629152,863.4037,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.614419,863.757,2,2,1,262.3686,8.392271,331.0946,2.461667,1
2.607693,863.8354,2,2,1,262.3686,8.392271,331.0946,2.458847,1
2.594882,863.757,2,2,1,262.3686,8.392271,331.0946,2.458847,1
2.577587,863.9532,2,2,1,262.3686,8.392271,331.0946,2.458847,1
2.559331,863.5999,2,2,1,262.3686,8.392271,331.0946,2.460001,1
2.540435,863.9924,2,2,1,262.3686,8.392271,331.0946,2.460385,1
2.520898,864.071,2,2,1,262.1443,8.392271,331.0946,2.460385,1
2.505845,864.1495,2,2,1,262.1443,8.392271,330.9408,2.460385,1
2.491432,863.9532,2,2,1,262.1443,8.392271,330.8639,2.460385,1
2.4767,863.9924,2,2,1,262.3686,8.392271,330.8639,2.460385,1
2.464209,864.2672,2,2,1,262.4007,8.392271,330.8639,2.460385,1
2.450758,863.7962,2,2,1,262.4007,8.392271,330.8639,2.460385,1
2.434744,864.0317,2,2,1,262.4007,8.392271,330.8639,2.460385,1
2.428338,863.2466,2,2,1,262.4007,8.392271,330.8639,2.457694,1
2.428018,863.1682,2,2,1,262.4007,8.392271,330.8639,2.457694,1
2.428018,863.0897,2,2,1,262.4007,8.392271,330.8639,2.457694,1
2.481504,862.8149,2,2,1,262.4007,8.392271,330.8639,2.457694,1
2.530506,862.1083,2,2,1,262.4007,8.392271,330.8639,2.459616,1
2.572783,862.1083,2,2,1,262.4007,8.392271,330.8639,2.460385,1
2.606412,861.9905,2,2,1,262.4007,8.392271,330.8639,2.462179,1
2.632354,861.6373,2,2,1,262.4007,8.392271,330.8639,2.462179,1
2.652532,861.6373,2,2,1,262.4007,8.392271,330.8639,2.462179,1
2.658617,861.127,2,2,1,262.4007,8.392271,330.8639,2.462179,1
2.658617,861.2448,2,2,1,262.4007,8.392271,330.8639,2.462179,1
2.630433,861.0093,2,2,1,262.4007,8.392271,330.8639,2.462179,1
2.623387,860.8522,2,2,1,262.4007,8.392271,330.8639,2.462179,1
2.623387,860.2634,2,2,1,262.4007,8.392271,330.8639,2.460641,1
2.612818,860.6953,2,2,1,262.4007,8.392271,330.8639,2.460641,1
2.590398,860.2634,2,2,1,262.4007,8.392271,330.8639,2.460641,1
2.574064,860.342,2,2,1,262.4007,8.392271,330.8639,2.460641,1
2.559331,860.2634,2,2,1,262.4007,8.392271,330.8639,2.460641,1
2.543958,860.499,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.522499,860.5382,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.509048,860.4205,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.493034,860.813,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.4767,860.8915,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.4767,860.8915,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.455882,861.127,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.443391,861.0878,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.42994,861.2055,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.423854,861.2448,2,2,1,262.4007,8.392271,330.7357,2.460641,1
2.423854,861.6765,2,2,1,262.4007,8.392271,330.7357,2.463204,1
2.448836,861.2448,2,2,1,262.4007,8.392271,330.7357,2.463204,1
2.493034,861.7943,2,2,1,262.4007,8.392271,330.7357,2.463204,1
2.536271,862.2653,2,2,1,262.4007,8.392271,330.7357,2.461923,1
2.573103,862.3046,2,2,1,262.4007,8.392271,330.7357,2.461667,1
2.608013,862.6971,2,2,1,262.4007,8.392271,330.7357,2.461667,1
2.641322,862.3831,2,2,1,262.4007,8.392271,330.787,2.461667,1
2.660539,862.6971,2,2,1,262.4007,8.392271,330.787,2.461667,1
2.660539,862.8934,2,2,1,262.4007,8.392271,330.787,2.461667,1
2.641642,863.0897,2,2,1,262.4007,8.392271,330.8383,2.461282,1
2.630433,862.8934,2,2,1,262.4007,8.392271,330.8383,2.458847,1
2.623387,863.2859,2,2,1,262.4007,8.392271,330.8383,2.458847,1
2.622105,862.9719,2,2,1,262.4007,8.392271,330.8383,2.458078,1
2.606091,863.2859,2,2,1,262.4007,8.392271,330.8383,2.458078,1
2.587195,863.5999,2,2,1,262.4007,8.392271,330.8383,2.458078,1
2.567338,863.4822,2,2,1,262.4007,8.392271,330.8383,2.458078,1
2.558691,863.8354,2,2,1,262.4007,8.392271,330.8383,2.458078,1
2.535951,863.7962,2,2,1,262.4007,8.392271,330.8383,2.458078,1
2.520257,864.1887,2,2,1,262.4007,8.392271,330.8383,2.459744,1
2.502642,864.385,2,2,1,262.4007,8.392271,330.8383,2.459744,1
2.48823,864.6205,2,2,1,262.4007,8.392271,330.8126,2.460129,1
2.467092,864.8168,2,2,1,262.4007,8.392271,330.6075,2.460129,1
2.458764,864.6597,2,2,1,262.4007,8.392271,330.6075,2.460129,1
2.436665,864.4635,2,2,1,262.4007,8.392271,330.6075,2.460641,1
2.428018,864.228,2,2,1,262.4007,8.392271,330.6075,2.462564,1
2.428018,864.2672,2,2,1,262.4007,8.392271,330.6075,2.463845,1
2.43058,864.385,2,2,1,262.4007,8.392271,330.6075,2.463845,1
2.466771,864.2672,2,2,1,262.4007,8.392271,330.6075,2.462564,1
2.513532,864.071,2,2,1,262.4007,8.392271,330.6075,2.462179,1
2.550364,863.8354,2,2,1,262.4007,8.392271,330.6075,2.461667,1
2.596163,863.7962,2,2,1,262.4007,8.392271,330.6075,2.461667,1
2.62723,863.8747,2,2,1,262.4007,8.392271,330.6075,2.461667,1
2.647407,863.8747,2,2,1,262.4007,8.392271,330.6075,2.461667,1
2.659578,863.4822,2,2,1,262.4007,8.392271,330.6075,2.461667,1
2.659578,863.4037,2,2,1,262.3045,8.392271,330.6075,2.463589,1
2.633635,863.4822,2,2,1,262.3045,8.392271,330.6075,2.463589,1
2.617622,863.2859,2,2,1,262.3045,8.392271,330.6075,2.463589,1
2.612497,863.2466,2,2,1,262.3045,8.392271,330.6075,2.463589,1
2.601928,863.0504,2,2,1,262.3045,8.392271,330.6075,2.463589,1
2.583992,862.8934,2,2,1,262.3045,8.392271,330.6075,2.463589,1
2.562854,862.7756,2,2,1,262.3045,8.392271,330.6075,2.46141,1
2.547481,863.0111,2,2,1,262.3045,8.392271,330.6075,2.461026,1
2.527624,862.7756,2,2,1,262.3045,8.392271,330.6075,2.461026,1
2.516414,862.6578,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.50008,862.7756,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.484707,862.3831,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.468052,862.3831,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.455562,862.2653,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.444992,862.0691,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.432181,862.4224,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.427057,862.4616,2,2,1,262.3045,8.392271,330.6075,2.463461,1
2.427057,862.6578,2,2,1,262.3045,8.392271,330.6075,2.461539,1
2.463568,862.3046,2,2,1,262.3045,8.392271,330.6075,2.461539,1
2.501041,861.9905,2,2,1,262.3045,8.392271,330.6075,2.461539,1
2.54684,862.4224,2,2,1,262.3045,8.392271,330.6075,2.461539,1
2.576946,862.8934,2,2,1,262.3686,8.392271,330.6075,2.461539,1
2.617942,862.8149,2,2,1,262.3686,8.392271,330.6075,2.461539,1
2.646767,862.6578,2,2,1,262.3686,8.392271,330.6075,2.461539,1
2.660539,862.8934,2,2,1,262.3686,8.392271,330.6075,2.461539,1
2.660539,863.0897,2,2,1,262.3686,8.392271,330.6075,2.463204,1
2.636198,863.3644,2,2,1,262.3686,8.392271,330.5563,2.463204,1
2.623387,863.8354,2,2,1,262.3686,8.392271,330.4281,2.461923,1
2.616981,864.1495,2,2,1,262.3686,8.392271,330.3256,2.46141,1
2.612177,863.9532,2,2,1,262.3686,8.392271,330.3256,2.46141,1
2.596804,863.9532,2,2,1,262.3686,8.392271,330.3256,2.46077,1
2.576946,864.1887,2,2,1,262.3686,8.392271,330.3256,2.46077,1
2.576946,864.1887,2,2,1,262.3686,8.392271,330.3256,2.46077,1
2.561253,864.4243,2,2,1,262.3686,8.392271,330.3256,2.460641,1
2.541716,864.8168,2,2,1,262.3686,8.392271,330.5563,2.457438,1
2.532108,864.9738,2,2,1,262.3686,8.392271,330.5819,2.457438,1
2.51161,864.7775,2,2,1,262.3686,8.392271,330.5819,2.457438,1
2.501041,864.9345,2,2,1,262.3686,8.392271,330.5819,2.458719,1
2.479582,864.7775,2,2,1,262.3686,8.392271,330.5819,2.458719,1
2.469654,864.9345,2,2,1,262.3686,8.392271,330.5819,2.458719,1
2.452999,864.8168,2,2,1,262.3686,8.392271,330.5563,2.456925,1
2.443391,865.013,2,2,1,262.3686,8.392271,330.4281,2.456412,1
2.427057,864.3457,2,2,1,262.3686,8.392271,330.4281,2.455772,1
2.427057,864.4635,2,2,1,262.3686,8.394514,330.4281,2.455772,1
2.427057,864.6205,2,2,1,262.3686,8.394835,330.4281,2.455772,1
2.460686,864.4635,2,2,1,262.3686,8.394835,330.4281,2.455772,1
2.510649,864.542,2,2,1,262.3686,8.394835,330.6844,2.455772,1
2.543958,864.5812,2,2,1,262.3686,8.394835,330.6844,2.455772,1
2.588797,864.6205,2,2,1,262.3686,8.394835,330.6844,2.455772,1
2.619223,864.5812,2,2,1,262.3686,8.396116,330.3512,2.455772,1
2.642603,864.5812,2,2,1,262.3686,8.396116,330.3512,2.458206,1
2.657336,865.1308,2,2,1,262.3686,8.396116,330.3512,2.458206,1
2.657336,864.4635,2,2,1,262.3686,8.396116,330.3512,2.458206,1
2.638119,864.4635,2,2,1,262.3686,8.396116,330.5563,2.455643,1
2.623707,864.071,2,2,1,262.3686,8.396116,330.5563,2.455643,1
2.617622,864.542,2,2,1,262.3686,8.396116,330.5563,2.457694,1
2.607693,864.2672,2,2,1,262.3686,8.396116,330.5563,2.458719,1
2.591679,863.9532,2,2,1,262.3686,8.396116,330.5563,2.458976,1
2.583352,864.0317,2,2,1,262.3686,8.396116,330.4281,2.457822,1
2.564456,863.7962,2,2,1,262.3686,8.396116,330.3256,2.456284,1
2.550684,863.9532,2,2,1,262.3686,8.396116,330.3256,2.456284,1
2.53435,864.1887,2,2,1,262.3686,8.396116,330.3256,2.458206,1
2.518336,863.7962,2,2,1,262.3686,8.396116,330.3256,2.458206,1
2.500721,864.0317,2,2,1,262.3686,8.396116,330.3256,2.458206,1
2.483426,863.8747,2,2,1,262.3686,8.396116,330.3256,2.458206,1
2.463889,863.4822,2,2,1,262.3686,8.394514,330.3256,2.455643,1
2.452999,863.5607,2,2,1,262.3686,8.394514,330.3256,2.455643,1
2.439227,863.4037,2,2,1,262.3686,8.394514,330.3256,2.455643,1
2.431221,863.5607,2,2,1,262.3366,8.394514,330.4537,2.455643,1
2.431221,863.5999,2,2,1,262.3366,8.394514,330.4537,2.455643,1
2.447875,863.9924,2,2,1,262.3366,8.394514,330.4537,2.457438,1
2.491112,864.1495,2,2,1,262.3366,8.394514,330.4537,2.457822,1
2.530827,864.1887,2,2,1,262.3366,8.394514,330.4537,2.459744,1
2.56926,863.9924,2,2,1,262.3366,8.394514,330.2999,2.461539,1
2.608974,864.071,2,2,1,262.3366,8.394514,330.2999,2.461539,1
2.633956,864.6597,2,2,1,262.3366,8.394514,330.2999,2.461539,1
2.649009,864.9738,2,2,1,262.3366,8.394514,330.2999,2.461539,1
2.653813,865.013,2,2,1,262.3366,8.394514,330.2999,2.461539,1
2.643564,864.8168,2,2,1,262.3366,8.394514,330.2999,2.460129,1
2.624988,864.9738,2,2,1,262.3366,8.394514,330.2999,2.458206,1
2.620504,865.013,2,2,1,262.3366,8.394514,330.2999,2.458078,1
2.616981,865.013,2,2,1,262.3366,8.394514,330.2999,2.455772,1
2.609615,865.2485,2,2,1,262.3366,8.396757,330.2999,2.456412,1
2.588156,865.013,2,2,1,262.3366,8.396757,330.2999,2.458078,1
2.5699,864.9345,2,2,1,262.3366,8.396757,330.2999,2.458078,1
2.554847,864.8168,2,2,1,262.3366,8.396757,330.2999,2.458078,1
2.53467,864.4243,2,2,1,262.3366,8.396757,330.2999,2.457438,1
2.516734,864.1887,2,2,1,262.3366,8.396757,330.2999,2.456541,1
2.498479,864.3457,2,2,1,262.3366,8.394835,330.2999,2.456541,1
2.484707,863.9532,2,2,1,262.3366,8.394835,330.2999,2.456541,1
2.472216,863.2859,2,2,1,262.3366,8.394835,330.2999,2.455643,1
2.460366,863.0897,2,2,1,262.3366,8.394835,330.2999,2.455643,1
2.445633,863.0897,2,2,1,262.3366,8.394835,330.2999,2.455643,1
2.435064,862.8934,2,2,1,262.3366,8.394835,330.2999,2.455643,1
2.428658,862.8934,2,2,1,262.3366,8.394835,330.2999,2.458078,1
2.428658,863.1682,2,2,1,262.3366,8.394835,330.2999,2.458078,1
2.451398,863.1682,2,2,1,262.3366,8.394835,330.2999,2.458078,1
2.495916,862.9719,2,2,1,262.3366,8.394835,330.2999,2.458078,1
2.541075,863.3644,2,2,1,262.3366,8.394835,330.2999,2.458078,1
2.572463,863.3644,2,2,1,262.3366,8.394835,330.2999,2.458078,1
2.613138,863.8354,2,2,1,262.3366,8.394835,330.2999,2.456797,1
2.630753,863.9924,2,2,1,262.3366,8.394835,330.2999,2.456541,1
2.646767,864.542,2,2,1,262.3366,8.394835,330.2999,2.456541,1
2.649329,864.6205,2,2,1,262.3366,8.394835,330.2999,2.457566,1
2.646126,864.8168,2,2,1,262.3366,8.394835,330.2999,2.457822,1
2.622746,864.9345,2,2,1,262.3366,8.394835,330.2999,2.456541,1
2.622746,864.9345,2,2,1,262.3366,8.394835,330.2999,2.456541,1
2.618582,864.7383,2,2,1,262.3366,8.394835,330.2999,2.455772,1
2.613138,864.7383,2,2,1,262.3366,8.394835,330.2999,2.455003,1
2.60417,864.7775,2,2,1,262.3366,8.394835,330.2999,2.455003,1
2.586555,864.9738,2,2,1,262.3366,8.394835,330.2999,2.455003,1
2.566698,864.7775,2,2,1,262.3366,8.395475,330.2999,2.455003,1
2.552285,864.856,2,2,1,262.3366,8.395475,330.2999,2.455003,1
2.536271,864.9738,2,2,1,262.3366,8.395475,330.2999,2.456156,1
